Temp(degC),Salinity(PSU),pH,DO(mg/l),precipitation(mm),Air_temp(degC)
27.78862071,34.98854000,8.17384827,0.95758929,0.00000000,21.17523876
27.70040129,34.97745714,8.17218537,0.98119807,0.00000000,22.19271488
27.63087014,35.01035171,8.14981061,0.97344873,0.00000000,21.95611051
27.60855614,34.97344500,8.15632591,0.98218013,0.00000000,22.27899319
27.62132471,35.01103986,8.16464326,1.01195530,0.00000000,21.99805850
27.65824671,35.02163343,8.18954717,1.06608009,0.00000000,21.75350428
27.69135300,35.01592743,8.17042049,1.15622810,0.00000000,22.82012503
27.59786614,35.01235086,8.17015449,1.20751721,nan,22.12023253
27.56543800,35.04836543,8.16608801,1.27507921,0.00000000,21.85446195
27.62695243,35.02451857,8.15920213,1.45233584,0.00000000,22.30915581
27.67158086,35.04406743,8.16598856,1.59037989,0.00000000,21.46867596
27.60977829,35.01935586,8.17517410,1.73619140,0.00000000,22.59449776
27.58813071,35.01385529,8.16266787,1.88030917,0.00000000,22.12803668
27.57630629,35.03278000,8.17446836,2.05551546,0.00000000,21.67474606
27.69439343,35.03803600,8.17295157,2.20700554,0.00000000,22.27589425
27.83306300,35.04270614,8.16876679,2.40421763,0.00000000,22.45322670
27.95027200,35.04815186,8.18322353,2.58267877,0.00000000,22.33750052
27.94911329,35.03095314,8.18373326,2.79035590,0.00000000,21.81537704
27.99483057,35.04600829,8.18156199,2.99142514,0.00000000,22.18340337
28.06004600,35.02538814,8.19449621,3.16936014,0.00000000,22.47492796
28.03449257,35.00520671,8.20426767,3.30390779,0.00000000,23.19687720
27.96011043,34.94012071,8.20600616,3.46542561,0.00000000,22.03410731
31.07172829,34.90042314,8.21512674,3.54621183,0.00000000,22.54245991
30.95816286,34.86097900,8.21408840,3.56248453,0.00000000,22.84223180
31.04265400,34.82395900,8.21105174,3.61512787,0.00000000,22.57028799
31.03793486,34.80405429,8.22217807,3.63833564,0.00000000,22.45080026
31.07175886,34.78804243,8.22767503,3.61943331,0.00000000,22.63825512
31.09602171,34.77546714,8.21614466,3.63862131,0.00000000,22.53805789
31.19574971,34.79132357,8.21113895,3.67525144,0.00000000,22.60003565
28.06940729,34.79563371,8.20684103,3.69641657,0.00000000,22.97345679
28.13618486,34.78668457,8.21746215,3.80017031,0.00000000,22.91379112
28.01087657,34.78548914,8.23028162,3.74979571,0.00000000,22.73197119
28.04943614,34.77088757,8.23209920,3.67873247,0.00000000,22.61019886
28.02678329,34.77892329,8.23397645,3.65332003,0.00000000,22.70022637
28.00176471,34.77990557,8.23933335,3.54093874,0.00000000,22.86444920
27.97713729,34.77722100,8.24430093,3.46185836,0.00000000,22.39034433
27.92427529,34.75673000,8.24739837,3.40944724,0.00000000,22.32072859
27.81913200,34.77094514,8.25734340,3.21730217,0.00000000,22.72732938
27.87801186,34.77160100,8.25065000,3.19274654,0.00000000,23.37651080
27.86241100,34.76425300,8.25491606,3.14850753,0.00000000,23.02698617
27.82625300,34.73626286,8.25967339,3.16242713,0.00000000,23.16068754
27.88246129,34.74009786,8.27355336,3.20189540,0.00000000,23.59548481
27.92917943,34.74214857,8.28434393,3.25532669,0.00000000,23.02963122
27.97002143,34.76091486,8.29250639,3.26155173,0.00000000,22.85426146
28.07338871,34.72776086,8.28544066,3.35854897,0.00000000,22.83535902
28.20853343,34.71444500,8.30730529,3.40351833,0.00000000,22.48793478
28.17150129,34.68009129,8.30135510,3.57437210,0.00000000,23.26426774
28.19850771,34.61079957,8.31223116,3.67759410,0.00000000,23.18690272
28.24571243,34.48897014,8.33623874,3.80700421,0.00000000,22.94335772
28.23864886,34.38853986,8.36256791,3.89052286,0.00000000,22.74959177
28.21954486,34.20847814,8.39396219,4.05837037,0.00000000,23.10851502
28.14365857,34.02334700,8.41739159,4.23507480,0.00000000,23.01038304
28.09909400,33.79242114,8.42875211,4.36658481,0.00000000,22.54671390
28.06688986,33.52824029,8.46856240,4.41901776,0.00000000,22.83906812
28.14368986,33.25418357,8.49594174,4.48060381,0.00000000,23.37742337
28.14205714,32.94705057,8.49928863,4.50237661,0.00000000,23.50832033
28.01741686,32.61419229,8.49895244,4.53043613,0.00000000,23.06493270
28.02231157,32.32974486,8.49808054,4.54225034,0.00000000,22.95919116
28.04400443,32.07971871,8.49111244,4.50114847,0.00000000,22.65313676
28.04013214,31.89851029,8.49307860,4.49778407,0.00000000,22.99021819
28.07647286,31.75201129,8.48889696,4.45794951,0.00000000,23.25820020
28.04698957,31.67108929,8.46970720,4.47884391,0.00000000,22.55858961
28.04261414,31.65912671,8.45881843,4.50464323,0.00000000,23.28922296
28.17450300,31.64989043,8.46923864,4.55434379,0.00000000,22.77244084
28.17372071,31.65683686,8.48461067,4.56795571,0.00000000,23.44088122
28.21350543,31.67544314,8.50017139,4.66241889,0.00000000,23.92977435
28.16053600,31.64891729,8.50715509,4.74220433,0.00000000,22.80145635
28.19217643,31.65203943,8.53039397,4.89887586,0.00000000,22.96935375
28.14601857,31.67475214,8.54992920,5.01969374,0.00000000,23.47930615
28.15160814,31.66071857,8.56325954,5.22903211,0.00000000,23.47936357
28.14568929,31.70586671,8.56348617,5.45624386,0.00000000,22.95017267
28.24511114,31.74880986,8.55406636,5.75383619,0.00000000,22.83946869
28.25825829,31.80553586,8.05470794,6.05957944,0.00000000,23.30204492
28.28261343,31.95279557,8.05816360,6.34490639,0.00000000,23.21643358
28.23449386,32.07815500,8.05796663,6.56331241,0.00000000,22.74242938
28.25285557,32.20829757,8.06602287,6.79045507,0.00000000,22.83375687
28.17671114,32.43233929,8.08286680,6.92549213,0.00000000,23.20268080
28.16818100,32.63806271,8.10078059,7.06641037,0.00000000,23.29529538
28.17271629,32.89752629,8.12221411,7.08817981,0.00000000,22.11675508
28.17526343,33.15378214,8.65000720,7.08802973,0.00000000,23.32351298
28.16129229,33.30073329,8.66069077,7.08609211,0.00000000,23.10664525
28.21109786,33.49068929,8.65524910,7.17002871,0.00000000,22.59214184
28.21397429,33.62909086,8.67361199,7.16555749,0.00000000,22.91888573
28.19095171,33.66456271,8.66829096,7.16292070,0.00000000,23.04601581
28.24879229,33.69513529,8.65797420,7.08511881,0.00000000,23.77011749
28.14951300,33.64635057,8.66824314,7.09998139,0.00000000,24.26155500
28.11296886,33.60122143,8.65692477,7.05872716,0.00000000,23.01048360
28.11484986,33.64677214,8.64429980,7.06761667,0.00000000,23.88790182
28.13774271,33.60821729,8.65016319,6.97291340,0.00000000,24.01498926
28.05091629,33.56503914,8.63647983,6.97723650,0.00000000,23.81660774
28.09850517,33.55400343,8.64708669,7.00984587,0.00000000,23.77818656
28.11841750,33.51630443,8.64732303,7.03530210,0.00000000,23.25278952
28.17916033,33.52090486,8.64626290,7.05318320,0.00000000,23.62393062
28.22228233,33.45793000,8.65567673,7.08828610,0.00000000,23.10897346
28.11691467,33.37387157,8.68016969,7.02253533,0.00000000,23.79987314
28.08476367,33.31160257,8.68073543,7.08500224,0.00000000,24.16120024
28.17338750,33.26635643,8.69411519,7.10659283,0.00000000,23.47717903
28.15227686,33.21392186,8.68461174,7.06532696,0.00000000,23.91378084
28.03310543,33.18220729,8.68351027,6.95331481,0.00000000,23.52916659
27.98547457,33.12447114,8.66879993,6.91570547,0.00000000,24.08510130
27.87963500,33.10158786,8.66972540,6.86729537,0.00000000,24.11452997
27.95578586,33.07779229,8.65844806,6.82723330,0.00000000,23.98458821
27.90485143,33.04722486,8.65613664,6.70153357,0.00000000,24.56400899
27.81988543,33.03894300,8.63229789,6.60519976,0.00000000,24.49691576
27.85564729,33.05128957,8.63976993,6.51062489,0.00000000,24.29265847
27.91290971,33.05653157,8.64113549,6.45250653,0.00000000,24.16567422
27.91371300,33.08628071,8.63786319,6.31111274,0.00000000,24.14669775
27.96588886,33.15363400,8.62504143,6.16740807,0.00000000,25.53822808
27.90017771,33.21846814,8.61765766,6.03667036,0.00000000,24.77011693
27.91330414,33.31433914,8.60441090,5.91226156,0.00000000,24.59746596
27.97252300,33.41719743,8.60097017,5.73285579,0.00000000,25.10994849
27.93068243,33.52781100,8.60572696,5.52598086,0.00000000,24.69830065
27.90084014,33.61599643,8.60828754,5.35811700,0.00000000,24.64120096
27.88200014,33.69726986,8.59814500,5.11477331,0.00000000,25.55298317
27.88510257,33.76587143,8.60940850,4.85081090,0.00000000,25.34405115
27.97210371,33.82899929,8.60786916,4.62139229,0.00000000,25.15379329
28.03792457,33.86768143,8.59457861,4.37203251,0.00000000,25.42044958
28.01446014,33.92603614,8.58791849,4.06580957,0.00000000,26.08114969
27.95058057,33.94673500,8.58048763,3.82791906,0.00000000,25.29933712
27.99567586,34.00040114,8.55470511,3.61376057,0.00000000,25.85242429
27.97417800,34.03000143,8.54975989,3.38697683,0.00000000,25.07458877
27.98307614,34.03703086,8.51748410,3.18666509,0.00000000,25.63460190
27.92252143,34.06506071,8.49354166,2.95608321,0.00000000,26.07078397
27.86743229,34.10370029,8.48765633,2.78061640,0.00000000,25.97727098
27.92563714,34.10397543,8.47737276,2.65484043,0.00000000,26.98785730
28.08176514,34.17668900,8.43730336,2.54814299,600.00000000,26.96285566
28.04833229,34.22161843,8.42238667,2.41155684,0.00000000,27.06212058
28.14185214,34.33142086,8.39998661,2.38538051,0.00000000,26.77696383
28.22160271,34.45449314,8.37262501,2.39417984,0.00000000,27.99879682
28.18418671,34.52837814,8.36553487,2.39554891,0.00000000,27.03161435
28.24918229,34.65129229,8.35267941,2.39993737,0.00000000,27.31463786
28.34283957,34.74934286,8.33611011,2.41547593,0.00000000,27.79970269
28.17741743,34.83631357,8.34200203,2.43659643,0.00000000,27.41789095
28.21644757,34.87091957,8.34243396,2.54724051,0.00000000,27.29291833
28.23488929,34.88732357,8.34299704,2.56058216,0.00000000,27.72339671
28.19127700,34.87102943,8.35747956,2.68724004,0.00000000,28.24765497
28.26315329,34.87086400,8.36007687,2.89177949,0.00000000,28.44685747
28.15788100,34.87307986,8.37281567,2.98077661,0.00000000,28.02914344
27.96858029,34.88506471,8.37616693,3.11324436,0.00000000,28.64870543
27.99379571,34.85580629,8.38236936,3.28512929,0.00000000,28.42325559
28.00035714,34.88584929,8.40656763,3.40833924,0.00000000,28.15862742
27.92670443,34.88355514,8.42920259,3.62774716,0.00000000,28.43773652
27.85500343,34.91331643,8.44318929,3.73867453,0.00000000,28.52390484
27.80714786,34.94296357,8.45697646,3.74187736,0.00000000,28.90905575
27.85635486,34.93457443,8.46108554,3.82620404,0.00000000,28.26784548
27.91630257,34.93580871,8.48250620,3.92307590,0.00000000,nan
27.95872800,34.92983071,8.47716393,3.87403071,0.00000000,28.61145703
27.94185171,34.89070443,8.46774326,3.88632916,0.00000000,29.12096979
28.00983886,34.85573614,8.46724613,3.80063336,0.00000000,28.64542243
28.04120114,34.85813543,8.47075623,3.80501687,0.00000000,28.95013632
28.03735386,34.86270443,8.47500017,3.86306891,0.00000000,29.80783892
28.07474600,34.85422757,8.48740413,3.91477309,0.00000000,28.53055122
28.14253157,34.86170029,8.47985103,3.92951391,0.00000000,29.10010895
28.10518300,34.87059471,8.49772990,4.03102510,0.00000000,29.32052180
28.00909429,34.90088286,8.49969653,4.11122791,0.00000000,29.20585760
27.95076429,34.94283071,8.50158133,4.22220669,0.00000000,28.57844203
27.97471800,34.96900143,8.50632693,4.22443863,0.00000000,28.84578825
28.00574843,34.91440657,8.50505869,4.23105594,0.00000000,28.21391190
27.94032229,34.91233643,8.48341959,4.23078351,0.00000000,28.76185325
27.85264671,34.90480271,8.50315006,4.21308169,0.00000000,28.97848891
27.83111057,34.90047171,8.50496423,4.22079599,0.00000000,28.37529767
27.88031171,34.90559400,8.49770841,4.19243287,0.00000000,27.92441916
27.90483057,34.89007600,8.49726881,4.20129143,0.00000000,29.17563845
27.87192286,34.85225571,8.49058374,4.15757547,0.00000000,27.95376080
27.95094429,34.91541386,8.49029539,4.15891069,0.00000000,28.36484402
28.02738586,34.90931314,8.49963486,4.19931669,0.00000000,28.36925031
28.09425829,34.91011443,8.48109053,4.25263676,0.00000000,28.31704396
28.11035443,34.87293729,8.48719230,4.32286620,0.00000000,28.60237825
28.12557629,34.87741029,8.49050879,4.36446777,0.00000000,28.21768775
28.06361171,34.88604300,8.47559923,4.38499437,0.00000000,28.11289802
27.97595886,34.90449229,8.47628463,4.53400724,0.00000000,28.17369319
27.83595329,34.88863143,8.48044969,4.61592310,0.00000000,27.38291561
30.94031571,34.84569371,8.48091713,4.65594340,0.00000000,27.15832855
30.88167543,34.84140514,8.49891280,4.66448724,0.00000000,27.26493317
30.87332543,34.87353514,8.48296661,4.72780619,0.00000000,27.26990729
30.77869171,34.85792329,8.49037723,4.76352761,0.00000000,28.04710759
30.77024986,34.87005229,8.49409136,4.86772559,0.00000000,27.87279157
30.79883843,34.82962129,8.50879417,4.91056794,0.00000000,27.04939391
30.81488157,34.82815829,8.50075299,4.98371529,0.00000000,26.69901793
27.71119557,34.88554657,8.51361679,5.08450373,0.00000000,27.69616242
27.73282929,34.87912700,8.51736069,5.22685250,0.00000000,27.07210159
27.79485200,34.86560429,8.51429304,5.25171357,0.00000000,26.76123942
27.76993443,34.88046557,8.50767221,5.37533980,0.00000000,25.97415371
27.80906957,34.88427929,8.51032051,5.33474699,0.00000000,26.64202503
27.78272071,34.91126129,8.49164856,5.30730469,0.00000000,26.87732479
27.77929029,34.89353500,8.49736074,5.27515293,0.00000000,26.28826172
27.74306029,34.90189757,8.47131121,5.24916636,0.00000000,25.66159957
27.70375814,34.89619014,8.46006281,5.23525317,0.00000000,25.48310338
27.70146114,34.90910486,8.46612704,5.23970157,0.00000000,26.45794679
27.70987486,34.89893629,8.46193321,5.19302557,0.00000000,26.53987928
27.71374714,34.90097314,8.47571266,5.26635260,0.00000000,25.58166652
27.82462700,34.90333571,8.49091247,5.25874507,0.00000000,25.10834386
27.80714871,34.92874371,8.49811821,5.26404287,0.00000000,26.03379549
27.75853157,34.91848471,8.52050316,5.28699017,0.00000000,24.42590819
27.78582671,34.92872657,8.52241807,5.28563509,0.00000000,25.41579085
27.75845457,34.96956471,8.53178459,5.25081221,0.00000000,25.46039825
27.80863314,34.97984500,8.53056617,5.21332621,0.00000000,24.72273641
27.75320243,34.97965029,8.52544467,5.15542994,0.00000000,24.85328499
27.65718329,34.97746700,8.52109231,5.13622579,0.00000000,24.52138406
27.63558014,34.98259171,8.51712907,5.10746357,0.00000000,24.62555018
27.63464400,34.97971786,8.52425690,5.05600829,0.00000000,24.34030202
27.64072343,35.00137300,8.52255770,4.97482944,0.00000000,24.65899164
27.59197400,34.98663400,8.50643517,4.96189394,0.00000000,25.19451390
27.60304071,34.97164243,8.51467093,4.93211017,0.00000000,24.39072775
27.67406929,34.96111529,8.51285557,4.91513780,0.00000000,24.49344019
27.68335414,34.97704129,8.49676726,4.90293193,0.00000000,24.80556194
27.79137371,34.96707486,8.48656149,4.86886566,0.00000000,24.00991559
27.77200443,34.95930700,8.47845127,4.85897416,0.00000000,23.52791630
27.74903071,34.92375086,8.47526613,4.83653227,0.00000000,23.96375636
27.75469529,34.91914329,8.48345601,4.83154213,0.00000000,24.24152340
27.72022014,34.93862414,8.47279191,4.86361181,0.00000000,23.42551961
27.63132471,34.93476429,8.45698167,4.91663754,0.00000000,23.65463398
27.68845529,34.93984457,8.46413723,4.97488420,0.00000000,23.60380101
27.61674829,34.94775614,8.47722126,5.05340349,0.00000000,23.70456764
27.73308814,34.95633557,8.47424929,5.11940551,0.00000000,23.83439689
27.78920129,34.96468757,8.47789836,5.19003220,0.00000000,23.31304485
27.80817600,34.94729543,8.48695256,5.19395217,0.00000000,23.94329146
27.83295329,34.92398029,8.49437267,5.18929699,0.00000000,23.56082087
27.83957100,34.93389457,8.50843289,5.13653243,0.00000000,22.82721948
27.87866643,34.93695614,8.51700841,5.11258454,0.00000000,23.82024402
27.86278971,34.93108714,8.51650497,5.12298253,0.00000000,23.65935006
27.80225800,34.92283757,8.52456036,5.06815716,0.00000000,22.14258716
27.73605557,34.92316086,8.02256466,5.08979039,0.00000000,23.00222615
27.82928286,34.91287000,8.01701763,5.15011721,0.00000000,23.75074988
27.85902986,34.92922586,8.02809599,5.12354143,0.00000000,23.33246019
27.95257900,34.89478786,8.04120623,5.13224327,0.00000000,23.28045119
27.86890286,34.87850400,8.03990450,5.05547294,0.00000000,23.75327314
27.95947200,34.84497000,8.05439363,4.92093579,0.00000000,23.94536729
27.97204871,34.76444529,8.04898019,4.82737187,0.00000000,22.67765386
28.05203143,34.71354114,8.55199199,4.64049630,0.00000000,22.79930036
27.91042886,34.64800086,8.55598536,4.38152273,0.00000000,22.81785541
27.86744786,34.58225829,8.54777006,4.24811900,0.00000000,22.78996361
27.86807714,34.54285714,8.52426079,3.97046669,0.00000000,23.16777818
27.87976614,34.45471229,8.52568434,3.74053883,0.00000000,22.84303884
27.86092000,34.42532843,8.49357847,3.46042730,0.00000000,22.40391081
27.80003314,34.42275614,8.47668703,3.15456913,0.00000000,22.75078993
27.67431800,34.40965686,8.45136594,2.93343670,0.00000000,23.21789850
27.73955200,34.42329557,8.42846767,2.78774179,0.00000000,23.20409603
27.80833843,34.44360071,8.40845650,2.54950780,0.00000000,22.64377446
27.75642186,34.45036943,8.39884191,2.43203976,0.00000000,22.84773963
27.87721800,34.51193100,8.38950143,2.34570951,0.00000000,22.97672160
27.88959957,34.55430329,8.37005956,2.41216049,0.00000000,22.42578301
27.95283557,34.62089514,8.36922876,2.43382257,0.00000000,22.91133035
28.09491629,34.65666514,8.35859811,2.43819443,0.00000000,23.12812577
28.06938857,34.68925429,8.36145856,2.50067771,0.00000000,23.28688261
28.07230757,34.72495929,8.36376193,2.56565136,0.00000000,22.17417628
28.02194529,34.76375143,8.36502987,2.56081439,0.00000000,nan
28.00541286,34.76540257,8.33720520,2.60628180,0.00000000,22.74168370
27.98698814,34.77592043,8.34922744,2.54001939,0.00000000,22.41578213
27.96849043,34.77943129,8.34007163,2.52836131,0.00000000,22.89738180
27.96954000,34.82560629,8.34589811,2.54006446,0.00000000,22.68772639
28.14928743,34.84517557,8.32199376,2.46933487,0.00000000,23.58927440
28.18920214,34.87635171,8.31381117,2.44681591,0.00000000,23.24910821
28.17397629,34.89977943,8.31494453,2.41730939,0.00000000,23.00812978
28.11192686,34.90967843,8.31745094,2.36123923,0.00000000,22.65791831
28.09032771,34.93802371,8.32099933,2.29126360,0.00000000,23.92510346
28.11912243,34.95133457,8.32040529,2.25396429,0.00000000,23.01091182
28.08073929,34.93777400,8.31590477,2.14825561,0.00000000,22.82119896
27.95197429,34.94017914,8.32189477,2.11617669,0.00000000,23.15392427
27.83779071,34.91951571,8.31133033,1.99109089,0.00000000,22.82597079
27.79888143,34.93158100,8.30344761,1.91409423,0.00000000,22.91782172
27.79726543,34.93729814,8.30924853,1.85465214,0.00000000,22.66031716
27.85101557,34.92390071,8.29181394,1.88730057,0.00000000,22.94832497
27.83453157,34.96472657,8.28836929,1.85220717,0.00000000,23.27959869
27.85382786,34.97634029,8.29848339,1.86178263,0.00000000,23.46186776
27.78078000,35.01056143,8.28715227,1.77788830,0.00000000,22.91896392
27.81964757,35.02234600,8.29788519,1.76140989,0.00000000,23.21986940
27.80225157,35.03503357,8.28180753,1.83940393,0.00000000,22.92128338
27.67859500,35.05508629,8.28200196,1.81278360,0.00000000,24.28238233
27.53325286,35.06533443,8.29181859,1.75502647,0.00000000,22.83866468
27.47611471,35.05605271,8.26303179,1.72140293,0.00000000,23.53139310
27.46881229,35.05010114,8.24706351,1.73977599,0.00000000,22.64039750
27.53922129,35.04641071,8.25712394,1.82484993,0.00000000,22.32772337
27.54463129,35.07234071,8.26558416,1.91203463,0.00000000,22.02102444
27.65764200,35.06978571,8.27681490,1.96173383,0.00000000,22.95970997
27.70301014,35.07950086,8.28130793,2.09957009,600.00000000,23.31236803
27.83067843,35.08530071,8.26899327,2.24600000,0.00000000,23.27473082
27.85200129,35.09771700,8.28098854,2.41698541,0.00000000,23.11811979
27.76399057,35.12243786,8.28720310,2.60775716,0.00000000,23.56225854
27.80770586,35.13635200,8.30567204,2.73220517,0.00000000,22.72461656
27.81437829,35.13094071,8.29095643,2.89942063,0.00000000,23.52194795
27.92440814,35.14225329,8.29234606,3.04870954,0.00000000,22.80370220
28.05900657,35.15522157,8.29055964,3.19049489,0.00000000,22.97126260
28.01309957,35.13766186,8.30229750,3.31027569,0.00000000,22.93976546
27.98194257,35.08470657,8.32623356,3.52244214,0.00000000,23.67803266
28.01960071,35.03874157,8.33554094,3.60885240,0.00000000,22.91624605
28.01051757,35.00221529,8.33245681,3.74688236,0.00000000,23.06301936
28.02271357,35.01182814,8.34797013,3.90676471,0.00000000,22.65007512
27.96380757,35.00395414,8.37272066,4.01384109,0.00000000,23.21572421
27.96808714,34.97872129,8.39334800,4.16902063,0.00000000,22.90107671
28.04579271,34.99591443,8.41704873,4.30367959,0.00000000,23.58657953
28.07297471,35.01930371,8.43503021,4.37952863,0.00000000,22.83699565
28.03237629,35.06561014,8.45503110,4.50138966,0.00000000,22.55242578
27.96740586,35.09460186,8.46353994,4.56295680,0.00000000,22.10289466
27.89177286,35.08012343,8.47756836,4.57815611,0.00000000,23.09571255
27.90084757,35.08489343,8.48208304,4.60726704,0.00000000,22.65970386
27.84880171,35.08814371,8.47394476,4.59636311,0.00000000,23.25226217
27.79469529,35.06352429,8.46655831,4.63489064,0.00000000,23.58054946
27.80766843,35.06211729,8.46614361,4.63261026,0.00000000,22.93222184
27.86687114,35.03420057,8.46093754,4.62123860,0.00000000,23.08715139
27.94265257,34.97631329,8.47545263,4.62159179,0.00000000,23.19226250
28.05160986,34.82031386,8.47717163,4.61106760,0.00000000,23.84722867
28.00417286,34.58544914,8.47307233,4.60249427,0.00000000,23.12530518
27.96875100,34.37477271,8.48394664,4.61036507,0.00000000,23.68890515
27.98145229,34.15842014,8.49000327,4.63428383,0.00000000,22.85260854
28.00741043,33.91592214,8.47910756,4.60556504,0.00000000,22.38374448
27.97079671,33.68101614,8.49201810,4.59903010,0.00000000,22.71156300
27.88392329,33.45420429,8.48156723,4.59620501,0.00000000,22.38114911
27.90579486,33.34659900,8.47143381,4.62104997,0.00000000,23.03744957
27.82130757,33.31509129,8.48572734,4.66835157,0.00000000,23.21979302
27.83257229,33.28464771,8.49702850,4.69444961,0.00000000,23.17069775
27.86530857,33.32378686,8.49801836,4.62800027,0.00000000,22.65670911
27.85707500,33.31705457,8.51334034,4.68420393,0.00000000,23.12667033
27.93698729,33.31853443,8.50745434,4.70398311,0.00000000,23.41151517
27.93176871,33.36046457,8.51616603,4.75108193,0.00000000,23.25795817
27.91757857,33.41450643,8.52677716,4.75518337,0.00000000,23.00634138
27.98707343,33.48312443,8.50553603,4.75245157,0.00000000,23.40421695
28.04419600,33.58587529,8.49161986,4.73600309,0.00000000,23.00413978
28.10878714,33.70357529,8.49631579,4.74966837,0.00000000,23.49481132
28.03046371,33.88333243,8.48110966,4.69857006,0.00000000,22.97508619
27.92820500,34.05214757,8.47714786,4.66932450,0.00000000,22.52787729
28.02139771,34.23822386,8.46235504,4.63203743,0.00000000,23.59821984
31.12357443,34.38396043,8.46025711,4.57643967,0.00000000,23.29029316
31.12399129,34.53102114,8.47305581,4.54710290,0.00000000,23.48585496
31.10706871,34.62529871,8.46502869,4.49540760,0.00000000,22.84812349
30.93967243,34.65019314,8.45884091,4.45890016,0.00000000,22.71234800
31.09712614,34.68818729,8.46776776,4.45380721,0.00000000,23.30950206
31.21908643,34.72771857,8.47046536,4.44361740,0.00000000,22.69106555
31.22059986,34.72536014,8.46909656,4.40743103,0.00000000,23.17669471
28.03131900,34.74510843,8.46197944,4.43589987,0.00000000,23.08899810
28.06632029,34.68610557,8.45024776,4.43419667,0.00000000,23.45131798
28.01978943,34.69402414,8.44724404,4.41418254,0.00000000,22.79633955
28.13529514,34.69492014,8.42790171,4.50111223,0.00000000,23.15876213
28.13992443,34.67381757,8.42076994,4.54928947,0.00000000,22.59808846
28.11077971,34.67453557,8.41857753,4.65134686,0.00000000,22.83351297
28.05347286,34.65153100,8.43834583,4.77764017,0.00000000,22.92801165
28.08781329,34.63926929,8.44301043,4.92574119,0.00000000,22.62773823
28.11062643,34.66516857,8.45369370,5.13981451,0.00000000,23.65423366
28.02646043,34.63855686,8.47406424,5.35627623,0.00000000,23.00887917
28.00038171,34.61836557,8.49365847,5.41684671,0.00000000,23.38188171
27.92359843,34.63903429,8.51019200,5.57405210,0.00000000,23.98662139
27.83096529,34.63344543,8.53562606,5.63685251,0.00000000,23.02351072
27.79371971,34.64833429,8.53842376,5.71242936,0.00000000,23.41264894
27.75215271,34.63415357,8.54663059,5.75887130,0.00000000,23.52930852
27.64733471,34.62793686,8.55455616,5.72859887,0.00000000,24.04082943
27.77878571,34.63593286,8.56112536,5.68000323,0.00000000,23.07684311
27.75623871,34.65405814,8.57411510,5.72211396,0.00000000,22.83657952
27.76962129,34.61026743,8.57667091,5.61093611,0.00000000,23.52115410
27.89855671,34.59379529,8.55986951,5.61178250,0.00000000,23.12906934
27.92834971,34.56743829,8.55483369,5.53667130,0.00000000,24.04807487
28.06986571,34.56259686,8.54672874,5.56775610,0.00000000,23.29979762
28.20619871,34.56677786,8.55359864,5.56171440,0.00000000,23.38139048
28.18705986,34.57698071,8.54273549,5.61800186,0.00000000,23.75221741
28.16985000,34.56883871,8.53221993,5.60206033,0.00000000,23.50646577
28.22584400,34.56780000,8.53779533,5.61366024,0.00000000,23.25730595
28.17454900,34.57709686,8.53256380,5.53894944,0.00000000,23.80122254
28.20741471,34.61031786,8.52227023,5.53078186,0.00000000,23.24864989
28.12102100,34.59972386,8.53949959,5.31287429,0.00000000,23.46518674
28.03580357,34.56971229,8.52525656,5.21068441,0.00000000,23.45747327
28.02508843,34.58271514,8.52821944,4.97748110,0.00000000,23.56219994
28.07684600,34.63170286,8.53777653,4.77364977,0.00000000,23.66756952
27.99685643,34.69314500,8.53912116,4.57558709,0.00000000,24.31580029
27.97311129,34.71944571,8.53753853,4.42519506,0.00000000,24.73125593
28.02873443,34.73111457,8.55284531,4.26931334,0.00000000,24.44433145
28.01343643,34.78152614,8.53355544,4.13925413,0.00000000,24.82662277
28.08601671,34.85680371,8.52482783,3.98931790,0.00000000,23.49979794
28.00882329,34.85426843,8.51265657,3.90799493,0.00000000,25.11626235
28.04329743,34.83404529,8.49376496,3.84862900,0.00000000,24.17235572
28.05988586,34.81482800,8.47721273,3.86026914,0.00000000,24.67427970
28.04170257,34.82911743,8.47714286,3.82831704,0.00000000,24.60823668
27.95746614,34.82761371,8.46231614,3.77802357,0.00000000,24.35479883
27.97036686,34.81428757,8.46173073,3.76546016,0.00000000,24.81133602
27.93487543,34.81948886,7.97014721,3.71471123,0.00000000,25.12175067
27.99262443,34.81706614,7.96993229,3.76444016,0.00000000,24.96706759
27.94038086,34.83530271,7.96730347,3.81584860,0.00000000,24.47196453
27.99763814,34.85880043,7.94823406,3.73067734,0.00000000,24.57362083
28.00019771,34.82924057,7.93980097,3.70520283,0.00000000,24.99556768
28.01058500,34.82965543,7.93700149,3.71610314,0.00000000,25.13731730
28.06514600,34.84746871,7.93646291,3.72669421,0.00000000,25.60340872
28.11045100,34.84806114,8.42493539,3.77763977,0.00000000,25.70447169
28.21484243,34.86802500,8.42442383,3.76770739,0.00000000,26.29680783
28.16870357,34.84561500,8.42895067,3.77583180,0.00000000,26.79360696
28.17242471,34.83176000,8.45007410,3.83596290,0.00000000,25.51630999
28.28495386,34.87649857,8.45306203,3.91788517,0.00000000,26.53855461
28.34364729,34.89437571,8.44950436,4.00877451,0.00000000,26.36912374
28.30922171,34.89469629,8.44136289,4.09215447,0.00000000,26.49386978
28.24801386,34.85264186,8.45361396,4.17464281,0.00000000,26.25649219
